landmark_0_x,landmark_1_x,landmark_2_x,landmark_3_x,landmark_4_x,landmark_5_x,landmark_6_x,landmark_7_x,landmark_8_x,landmark_9_x,landmark_10_x,landmark_11_x,landmark_12_x,landmark_13_x,landmark_14_x,landmark_15_x,landmark_16_x,landmark_17_x,landmark_18_x,landmark_19_x,landmark_20_x,landmark_0_y,landmark_1_y,landmark_2_y,landmark_3_y,landmark_4_y,landmark_5_y,landmark_6_y,landmark_7_y,landmark_8_y,landmark_9_y,landmark_10_y,landmark_11_y,landmark_12_y,landmark_13_y,landmark_14_y,landmark_15_y,landmark_16_y,landmark_17_y,landmark_18_y,landmark_19_y,landmark_20_y,landmark_0_z,landmark_1_z,landmark_2_z,landmark_3_z,landmark_4_z,landmark_5_z,landmark_6_z,landmark_7_z,landmark_8_z,landmark_9_z,landmark_10_z,landmark_11_z,landmark_12_z,landmark_13_z,landmark_14_z,landmark_15_z,landmark_16_z,landmark_17_z,landmark_18_z,landmark_19_z,landmark_20_z,gesture
0.4602426290512085,0.6738939881324768,8.777651601121761e-07,0.3231187164783478,0.6163781881332397,-0.02589871548116207,0.23993265628814697,0.5670883655548096,-0.061647478491067886,0.15843310952186584,0.5289811491966248,-0.09539365768432617,0.08475181460380554,0.5023395419120789,-0.13300146162509918,0.4536997377872467,0.4743659794330597,-0.08043450117111206,0.4382631778717041,0.3838348090648651,-0.10564874112606049,0.43505868315696716,0.3299010396003723,-0.11927294731140137,0.4344714283943176,0.2873516082763672,-0.13098451495170593,0.5605490207672119,0.4802693724632263,-0.0920734629034996,0.6048948764801025,0.37793320417404175,-0.11645673960447311,0.6328322887420654,0.31719526648521423,-0.13727782666683197,0.6576418876647949,0.27137845754623413,-0.1561194509267807,0.6423141360282898,0.5037874579429626,-0.10211732238531113,0.7235899567604065,0.41961294412612915,-0.1362343430519104,0.7799623608589172,0.36617952585220337,-0.17161130905151367,0.8225654363632202,0.3227366805076599,-0.1984766125679016,0.7007966041564941,0.5384333729743958,-0.11065775156021118,0.8146247863769531,0.49225175380706787,-0.14813704788684845,0.8849066495895386,0.46418043971061707,-0.1678534746170044,0.9422436356544495,0.43629297614097595,-0.18076950311660767,aberta
0.45377954840660095,0.6806561350822449,7.636459145032859e-07,0.3253768980503082,0.6211605072021484,-0.025146814063191414,0.2371222972869873,0.5679308772087097,-0.05939843878149986,0.15334036946296692,0.5238344669342041,-0.0936570018529892,0.07505664229393005,0.49503087997436523,-0.1321895569562912,0.44966885447502136,0.4765818119049072,-0.06213504821062088,0.4355100393295288,0.38280433416366577,-0.09009451419115067,0.4344385862350464,0.32924216985702515,-0.1112370640039444,0.4377078711986542,0.28641825914382935,-0.12768208980560303,0.5545578598976135,0.4818888306617737,-0.07508572936058044,0.6007400155067444,0.37597477436065674,-0.09945519268512726,0.6307666897773743,0.3147939443588257,-0.12183471024036407,0.6582326292991638,0.26882097125053406,-0.1416425108909607,0.6370537281036377,0.5059155225753784,-0.08866268396377563,0.7212439775466919,0.41809481382369995,-0.11958751082420349,0.7815529704093933,0.3656976819038391,-0.1516381949186325,0.8264259696006775,0.3244176506996155,-0.17599672079086304,0.7010828852653503,0.5404508709907532,-0.10181141644716263,0.8116436004638672,0.4912976324558258,-0.13069899380207062,0.8818708658218384,0.4626518189907074,-0.14385853707790375,0.938021183013916,0.43638336658477783,-0.1530434638261795,aberta
0.4523325562477112,0.6801351308822632,7.614880246364919e-07,0.32460713386535645,0.61951744556427,-0.02013702131807804,0.23726627230644226,0.5667781233787537,-0.05296001955866814,0.15340042114257812,0.5228121876716614,-0.08697962760925293,0.0749189555644989,0.49447694420814514,-0.12559252977371216,0.44941675662994385,0.47703319787979126,-0.05757179111242294,0.4370166063308716,0.3817218244075775,-0.08534351736307144,0.43537235260009766,0.32791846990585327,-0.1065400168299675,0.4386346936225891,0.28491997718811035,-0.12270975857973099,0.5545579791069031,0.4821893572807312,-0.0722632184624672,0.6023325324058533,0.37583816051483154,-0.09533579647541046,0.633030116558075,0.31427106261253357,-0.11684301495552063,0.6619824767112732,0.26865440607070923,-0.13612838089466095,0.637500524520874,0.5057212710380554,-0.0872485339641571,0.7230867743492126,0.4171123206615448,-0.11599151045084,0.7826436758041382,0.3644116222858429,-0.14650282263755798,0.8268945813179016,0.32277777791023254,-0.17019346356391907,0.701911211013794,0.539949893951416,-0.1015452891588211,0.812992513179779,0.49108201265335083,-0.1287732869386673,0.882423996925354,0.46211832761764526,-0.14104372262954712,0.9387843608856201,0.4351693391799927,-0.14974646270275116,aberta
0.44951677322387695,0.6823285222053528,7.521345537497837e-07,0.32152578234672546,0.6205013990402222,-0.018181612715125084,0.23524653911590576,0.5663037896156311,-0.04976760968565941,0.15101096034049988,0.5216053128242493,-0.08246832340955734,0.07264053821563721,0.49333834648132324,-0.11979006230831146,0.4478839933872223,0.4766726791858673,-0.05670997127890587,0.4355313181877136,0.38088589906692505,-0.08357405662536621,0.4340982139110565,0.3270946145057678,-0.10345542430877686,0.4376053512096405,0.28389495611190796,-0.11864881962537766,0.5531834363937378,0.48190993070602417,-0.07129152119159698,0.6008371710777283,0.37460172176361084,-0.09380461275577545,0.6311272382736206,0.3129461705684662,-0.11404193937778473,0.6587791442871094,0.2673227787017822,-0.13222894072532654,0.6360903382301331,0.5060211420059204,-0.08586753159761429,0.7212262153625488,0.41749730706214905,-0.11393588036298752,0.7814043760299683,0.36437153816223145,-0.14385882019996643,0.8260450959205627,0.32259291410446167,-0.1668930947780609,0.7003515362739563,0.5407474637031555,-0.09943941235542297,0.8118873834609985,0.4906819760799408,-0.1257307380437851,0.8819067478179932,0.46178919076919556,-0.13728180527687073,0.9383066892623901,0.43516039848327637,-0.14535997807979584,aberta
0.4467913806438446,0.6808445453643799,7.565600981251919e-07,0.31876999139785767,0.6192386746406555,-0.017311807721853256,0.232130765914917,0.5652903318405151,-0.049041811376810074,0.14816349744796753,0.5207093954086304,-0.08214351534843445,0.07014086842536926,0.49224093556404114,-0.11994403600692749,0.4467194080352783,0.47522181272506714,-0.055524151772260666,0.4348161518573761,0.3799748420715332,-0.08221153914928436,0.43347668647766113,0.3265361785888672,-0.10248950868844986,0.43731239438056946,0.28340044617652893,-0.11807810515165329,0.5521518588066101,0.4803102910518646,-0.07051823288202286,0.60053950548172,0.373629629611969,-0.09268909692764282,0.6306360960006714,0.31213515996932983,-0.11292991042137146,0.6586489677429199,0.2667565643787384,-0.13128924369812012,0.6351035833358765,0.5045580863952637,-0.08540220558643341,0.721166729927063,0.4161398708820343,-0.11275360733270645,0.7806549668312073,0.363281786441803,-0.1417422890663147,0.8250011801719666,0.3217427432537079,-0.16432788968086243,0.6992737650871277,0.5396881699562073,-0.09929569810628891,0.8108625411987305,0.4895208477973938,-0.1249779462814331,0.8805544376373291,0.460551917552948,-0.13575035333633423,0.937108039855957,0.43379542231559753,-0.143325537443161,aberta
0.4449828863143921,0.6798451542854309,7.638049623892584e-07,0.3176177144050598,0.6185717582702637,-0.01896912418305874,0.23055750131607056,0.5647059679031372,-0.05130466818809509,0.1467728316783905,0.5200146436691284,-0.08459222316741943,0.06886023283004761,0.49180832505226135,-0.12242971360683441,0.44430992007255554,0.47488972544670105,-0.058576829731464386,0.4320119023323059,0.37932074069976807,-0.08624005317687988,0.4304657578468323,0.32566893100738525,-0.10663995146751404,0.433859646320343,0.2824484407901764,-0.12215429544448853,0.5492244958877563,0.48006799817085266,-0.07299382984638214,0.5979810953140259,0.3728228211402893,-0.09703679382801056,0.6286847591400146,0.31127220392227173,-0.11800377815961838,0.6570820808410645,0.2656625807285309,-0.13661602139472961,0.6318479776382446,0.5043366551399231,-0.08728814870119095,0.7178533673286438,0.41593965888023376,-0.11622538417577744,0.7780591249465942,0.36313408613204956,-0.14582839608192444,0.8229397535324097,0.32175230979919434,-0.1684603989124298,0.6961872577667236,0.5394341349601746,-0.10064530372619629,0.8079401254653931,0.48891016840934753,-0.12714901566505432,0.878132700920105,0.46004536747932434,-0.13814771175384521,0.9348437190055847,0.4336183965206146,-0.1457366794347763,aberta
0.443394273519516,0.6800869107246399,7.665369707865466e-07,0.3162998557090759,0.6180748343467712,-0.017101610079407692,0.22951719164848328,0.5637761354446411,-0.047887466847896576,0.14489835500717163,0.5191185474395752,-0.07989472150802612,0.06624138355255127,0.49108967185020447,-0.11648570001125336,0.44178590178489685,0.4743645191192627,-0.055073004215955734,0.43093329668045044,0.37832289934158325,-0.08104749768972397,0.4301871061325073,0.3245774507522583,-0.10026884824037552,0.4345014989376068,0.28162050247192383,-0.11492575705051422,0.5471341609954834,0.47952574491500854,-0.06946185976266861,0.5967801809310913,0.37208127975463867,-0.0914778858423233,0.627989649772644,0.3104467988014221,-0.11134785413742065,0.6565380096435547,0.26514071226119995,-0.12911581993103027,0.6301659941673279,0.5038153529167175,-0.08366689085960388,0.7169370055198669,0.41493865847587585,-0.11079872399568558,0.7772338390350342,0.36217379570007324,-0.14014586806297302,0.8219126462936401,0.3208283483982086,-0.162735253572464,0.6942647695541382,0.5389872193336487,-0.09675813466310501,0.8065750598907471,0.4889637529850006,-0.1220456138253212,0.8765140175819397,0.45992544293403625,-0.1331157684326172,0.9330508708953857,0.4332517683506012,-0.14082293212413788,aberta
0.4442286491394043,0.6770176291465759,7.691583050473128e-07,0.31591832637786865,0.6164474487304688,-0.02054915949702263,0.22660404443740845,0.5632801055908203,-0.052669182419776917,0.1436653435230255,0.5191019177436829,-0.08574261516332626,0.06682902574539185,0.4907264709472656,-0.12307849526405334,0.4403671324253082,0.47340935468673706,-0.05604083091020584,0.4296163022518158,0.37835782766342163,-0.08252983540296555,0.42900708317756653,0.32477688789367676,-0.10287221521139145,0.43278399109840393,0.2818765640258789,-0.11855126172304153,0.5463674068450928,0.4787219166755676,-0.06998851895332336,0.5958831310272217,0.37270307540893555,-0.09240677207708359,0.6275316476821899,0.3113437592983246,-0.11332780122756958,0.6572180986404419,0.26614898443222046,-0.13214406371116638,0.6296695470809937,0.5027183890342712,-0.08429745584726334,0.7167600989341736,0.41437822580337524,-0.11223592609167099,0.7766780853271484,0.3621860146522522,-0.14180561900138855,0.8215366005897522,0.3211434483528137,-0.16474364697933197,0.6944200992584229,0.5377365350723267,-0.09801030158996582,0.8066824674606323,0.4889043867588043,-0.12420424073934555,0.8760404586791992,0.4597902297973633,-0.1357721984386444,0.9325479865074158,0.43276429176330566,-0.14399054646492004,aberta
0.4442312717437744,0.6774066686630249,7.537793180745211e-07,0.3164324164390564,0.616925835609436,-0.021422307938337326,0.22703278064727783,0.5636208057403564,-0.05438483878970146,0.1441715955734253,0.5194815397262573,-0.08833998441696167,0.0676603615283966,0.4911668300628662,-0.12651227414608002,0.4408631920814514,0.4732440412044525,-0.056737326085567474,0.4296126067638397,0.37850892543792725,-0.08454915136098862,0.4286857843399048,0.32485365867614746,-0.1062903180718422,0.43162596225738525,0.2820463180541992,-0.12284862995147705,0.5468624830245972,0.4787048101425171,-0.07097479701042175,0.5964370965957642,0.37273430824279785,-0.09344639629125595,0.6285246014595032,0.3114944398403168,-0.11490476876497269,0.6585221290588379,0.2663841247558594,-0.134269118309021,0.6302099823951721,0.5026814341545105,-0.08577899634838104,0.7161743640899658,0.41399431228637695,-0.11367771029472351,0.776330292224884,0.3617463707923889,-0.14332111179828644,0.8213676810264587,0.320617139339447,-0.16656073927879333,0.6952792406082153,0.5376233458518982,-0.10020814090967178,0.8065553903579712,0.4887028932571411,-0.12666448950767517,0.8761454820632935,0.45976710319519043,-0.1381891816854477,0.9326826333999634,0.432798832654953,-0.1464010775089264,aberta
0.444223016500473,0.6775760650634766,7.627306217727892e-07,0.31633996963500977,0.6174413561820984,-0.023518113419413567,0.2259708046913147,0.5633953809738159,-0.05653519183397293,0.1433558464050293,0.518913745880127,-0.09016764163970947,0.06621214747428894,0.490877240896225,-0.12784677743911743,0.4408954679965973,0.4735124409198761,-0.057131655514240265,0.4302133619785309,0.37859565019607544,-0.08513020724058151,0.4291328489780426,0.3251444399356842,-0.10712374746799469,0.43236738443374634,0.2825348675251007,-0.12387224286794662,0.5467206835746765,0.479147344827652,-0.0708845853805542,0.5961138010025024,0.372637540102005,-0.09307253360748291,0.6278392672538757,0.3113151490688324,-0.11451539397239685,0.6576716899871826,0.2660371959209442,-0.13393591344356537,0.6298409700393677,0.5029706954956055,-0.08567868918180466,0.7161310315132141,0.414185106754303,-0.1142001822590828,0.7758892774581909,0.3619250953197479,-0.1447458565235138,0.8206003904342651,0.32068127393722534,-0.1684616059064865,0.695015013217926,0.5377227663993835,-0.100288987159729,0.8063133955001831,0.48866987228393555,-0.12736253440380096,0.8758056163787842,0.45952051877975464,-0.13970795273780823,0.9320221543312073,0.4323224127292633,-0.14853419363498688,aberta
